non_adjusted_date,run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,next_day_arrival,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_csr,origin_longitude,origin_latitude,destination_csr,destination_longitude,destination_latitude
2025-02-04,2025-02-04,W23658,Great Northern,True,09:25,09:26,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W24174,Great Northern,True,09:26,09:26,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26792,Thameslink,True,09:29,09:29,True,False,Welwyn Garden City,Sevenoaks,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,SEV,0.181668922903894,51.2768634092279
2025-02-04,2025-02-04,W23511,Great Northern,True,09:33,09:36,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23467,Great Northern,True,09:34,09:35,True,False,Hertford North,Moorgate,True,CALL,0,HFN,-0.0917885499098777,51.7988551590785,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W23978,Great Northern,True,09:35,09:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W25327,Thameslink,True,09:34,09:39,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26126,Thameslink,True,09:37,09:38,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23994,Great Northern,True,09:41,09:41,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26957,Thameslink,True,09:44,09:53,True,False,Sevenoaks,Finsbury Park,True,DESTINATION,0,SEV,0.181668922903894,51.2768634092279,FPK,-0.106284978884699,51.5643002449157
2025-02-04,2025-02-04,W23513,Great Northern,True,09:44,09:44,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23663,Great Northern,True,09:50,09:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23674,Great Northern,True,09:50,09:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26138,Thameslink,True,09:50,09:51,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25334,Thameslink,True,09:52,09:59,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23877,Great Northern,True,10:02,10:02,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-04,2025-02-04,W24000,Great Northern,True,10:05,10:16,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W23984,Great Northern,True,10:05,10:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W25331,Thameslink,True,10:06,10:17,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26131,Thameslink,True,10:07,10:06,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23516,Great Northern,True,10:13,10:19,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23669,Great Northern,True,10:20,10:20,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23679,Great Northern,True,10:20,10:23,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26143,Thameslink,True,10:21,10:24,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25338,Thameslink,True,10:22,10:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23518,Great Northern,True,10:32,10:32,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23990,Great Northern,True,10:35,10:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24006,Great Northern,True,10:35,10:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25335,Thameslink,True,10:36,10:40,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26135,Thameslink,True,10:37,10:43,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23520,Great Northern,True,10:43,10:44,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23685,Great Northern,True,10:50,10:51,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W23675,Great Northern,True,10:50,10:50,False,False,Finsbury Park,Stevenage,True,STARTS,0,FPK,-0.106284978884699,51.5643002449157,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W26148,Thameslink,True,10:51,10:53,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25342,Thameslink,True,10:52,10:50,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23879,Great Northern,True,11:02,11:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-04,2025-02-04,W23996,Great Northern,True,11:05,11:05,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24012,Great Northern,True,11:05,11:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25339,Thameslink,True,11:06,11:12,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26141,Thameslink,True,11:07,11:07,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23523,Great Northern,True,11:13,11:16,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23681,Great Northern,True,11:20,11:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23692,Great Northern,True,11:21,11:21,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26153,Thameslink,True,11:21,11:24,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25346,Thameslink,True,11:22,11:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23525,Great Northern,True,11:32,11:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W24018,Great Northern,True,11:35,11:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W24002,Great Northern,True,11:35,11:37,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W25343,Thameslink,True,11:36,11:38,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26145,Thameslink,True,11:37,11:38,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23527,Great Northern,True,11:43,11:42,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23687,Great Northern,True,11:50,11:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23697,Great Northern,True,11:50,11:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26158,Thameslink,True,11:51,11:51,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25350,Thameslink,True,11:52,11:55,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23881,Great Northern,True,12:02,12:02,False,False,London Kings Cross,Letchworth,True,CANCELLED_CALL,0,,,,,,
2025-02-04,2025-02-04,W24008,Great Northern,True,12:05,12:06,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24024,Great Northern,True,12:05,12:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25347,Thameslink,True,12:06,12:13,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26151,Thameslink,True,12:10,12:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23920,Great Northern,True,12:13,12:17,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-02-04,2025-02-04,W26163,Thameslink,True,12:20,12:22,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W23693,Great Northern,True,12:20,12:20,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23703,Great Northern,True,12:20,12:21,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25354,Thameslink,True,12:22,12:22,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23531,Great Northern,True,12:32,12:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W24014,Great Northern,True,12:35,12:36,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24030,Great Northern,True,12:35,12:35,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25351,Thameslink,True,12:36,12:40,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26155,Thameslink,True,12:37,12:36,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23533,Great Northern,True,12:43,12:44,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23699,Great Northern,True,12:50,12:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23710,Great Northern,True,12:50,12:51,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26168,Thameslink,True,12:51,13:00,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25358,Thameslink,True,12:52,12:50,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23883,Great Northern,True,13:02,13:01,True,False,London Kings Cross,Letchworth,True,CALL,0,,,,,,
2025-02-04,2025-02-04,W24036,Great Northern,True,13:05,13:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W24020,Great Northern,True,13:05,13:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W25355,Thameslink,True,13:06,13:16,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26161,Thameslink,True,13:07,13:06,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23922,Great Northern,True,13:13,13:22,True,False,Letchworth,London Kings Cross,True,CALL,0,,,,,,
2025-02-04,2025-02-04,W23705,Great Northern,True,13:20,13:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23715,Great Northern,True,13:20,13:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26173,Thameslink,True,13:21,13:25,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25362,Thameslink,True,13:22,13:20,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23537,Great Northern,True,13:32,13:35,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W24026,Great Northern,True,13:35,13:35,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24043,Great Northern,True,13:35,13:36,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25359,Thameslink,True,13:36,13:42,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26165,Thameslink,True,13:37,13:41,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23539,Great Northern,True,13:43,13:43,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23721,Great Northern,True,13:50,13:50,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W23711,Great Northern,True,13:50,13:50,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W26178,Thameslink,True,13:51,13:53,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25366,Thameslink,True,13:52,13:55,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23541,Great Northern,True,14:02,14:02,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W24032,Great Northern,True,14:05,14:04,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24048,Great Northern,True,14:05,14:05,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25363,Thameslink,True,14:06,14:09,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26171,Thameslink,True,14:07,14:05,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23924,Great Northern,True,14:13,14:12,False,False,Letchworth,London Kings Cross,True,CANCELLED_CALL,0,,,,,,
2025-02-04,2025-02-04,W23717,Great Northern,True,14:20,14:19,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-04,2025-02-04,W23727,Great Northern,True,14:20,14:20,True,False,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W26183,Thameslink,True,14:21,14:25,True,False,Cambridge,Brighton,True,CALL,0,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-04,2025-02-04,W25370,Thameslink,True,14:22,14:21,True,False,Horsham,Peterborough,True,CALL,0,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-04,2025-02-04,W23544,Great Northern,True,14:32,14:31,True,False,London Kings Cross,Cambridge,True,CALL,0,,,,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W24038,Great Northern,True,14:35,14:34,True,False,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-04,2025-02-04,W24055,Great Northern,True,14:35,14:36,True,False,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-04,2025-02-04,W25367,Thameslink,True,14:36,14:39,True,False,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-04,2025-02-04,W26175,Thameslink,True,14:37,14:35,True,False,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-04,2025-02-04,W23546,Great Northern,True,14:43,14:45,True,False,Cambridge,London Kings Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,,,
2025-02-04,2025-02-04,W23723,Great Northern,True,14:50,14:49,True,False,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
