run_date,service_id,operator,is_passenger_train,scheduled_arrival,actual_arrival,is_actual,origin,destination,was_scheduled_to_stop,stop_status,delay_minutes,origin_crs,origin_longitude,origin_latitude,destination_crs,destination_longitude,destination_latitude
2025-02-11,W25327,Thameslink,True,09:34,09:35,True,Peterborough,Horsham,True,CALL,1,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26126,Thameslink,True,09:37,09:36,True,Brighton,Cambridge,True,CALL,-1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23994,Great Northern,True,09:41,09:42,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26957,Thameslink,True,09:44,09:43,True,Sevenoaks,Finsbury Park,True,DESTINATION,-1,SEV,0.181668922903894,51.2768634092279,FPK,-0.106284978884699,51.5643002449157
2025-02-11,W23513,Great Northern,True,09:44,10:00,True,Cambridge,King's Cross,True,CALL,16,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23663,Great Northern,True,09:50,09:52,True,Moorgate,Stevenage,True,CALL,2,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23674,Great Northern,True,09:50,09:50,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26138,Thameslink,True,09:50,09:52,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25334,Thameslink,True,09:52,09:51,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23877,Great Northern,True,10:02,10:02,True,King's Cross,Letchworth Garden City,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-11,W23984,Great Northern,True,10:05,10:04,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24000,Great Northern,True,10:05,10:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25331,Thameslink,True,10:06,10:11,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26131,Thameslink,True,10:07,10:08,True,Brighton,Cambridge,True,CALL,1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23516,Great Northern,True,10:13,10:12,False,Cambridge,King's Cross,True,CANCELLED_CALL,-1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23669,Great Northern,True,10:20,10:19,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23679,Great Northern,True,10:20,10:20,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26143,Thameslink,True,10:21,10:22,True,Cambridge,Brighton,True,CALL,1,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25338,Thameslink,True,10:22,10:21,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23518,Great Northern,True,10:32,10:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23990,Great Northern,True,10:35,10:35,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24006,Great Northern,True,10:35,10:36,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25335,Thameslink,True,10:36,10:39,True,Peterborough,Horsham,True,CALL,3,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26135,Thameslink,True,10:37,10:35,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23520,Great Northern,True,10:43,10:44,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23675,Great Northern,True,10:50,10:50,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23685,Great Northern,True,10:50,10:50,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26148,Thameslink,True,10:51,10:49,True,Cambridge,Brighton,True,CALL,-2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25342,Thameslink,True,10:52,10:54,True,Horsham,Peterborough,True,CALL,2,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23879,Great Northern,True,11:02,11:01,True,King's Cross,Letchworth Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-11,W23996,Great Northern,True,11:05,11:07,True,Moorgate,Welwyn Garden City,True,CALL,2,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24012,Great Northern,True,11:05,11:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25339,Thameslink,True,11:06,11:11,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26141,Thameslink,True,11:07,11:07,True,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23523,Great Northern,True,11:13,11:16,True,Cambridge,King's Cross,True,CALL,3,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23681,Great Northern,True,11:20,11:20,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23692,Great Northern,True,11:21,11:21,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26153,Thameslink,True,11:21,11:20,True,Cambridge,Brighton,True,CALL,-1,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25346,Thameslink,True,11:22,11:20,True,Horsham,Peterborough,True,CALL,-2,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23525,Great Northern,True,11:32,11:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24002,Great Northern,True,11:35,11:34,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24018,Great Northern,True,11:35,11:35,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25343,Thameslink,True,11:36,11:40,True,Peterborough,Horsham,True,CALL,4,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26145,Thameslink,True,11:37,11:38,True,Brighton,Cambridge,True,CALL,1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23527,Great Northern,True,11:43,11:43,True,Cambridge,King's Cross,True,CALL,0,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23687,Great Northern,True,11:50,11:49,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23697,Great Northern,True,11:50,11:50,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26158,Thameslink,True,11:51,11:54,True,Cambridge,Brighton,True,CALL,3,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25350,Thameslink,True,11:52,11:51,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23881,Great Northern,True,12:02,12:02,True,King's Cross,Letchworth Garden City,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-11,W24008,Great Northern,True,12:05,12:06,True,Moorgate,Welwyn Garden City,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24024,Great Northern,True,12:05,12:06,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25347,Thameslink,True,12:06,12:07,True,Peterborough,Horsham,True,CALL,1,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26151,Thameslink,True,12:10,12:06,True,Brighton,Finsbury Park,True,TERMINATES,-4,BTN,-0.141280362604851,50.8290032740444,FPK,-0.106284978884699,51.5643002449157
2025-02-11,W23920,Great Northern,True,12:13,12:16,True,Letchworth Garden City,King's Cross,True,CALL,3,LET,-0.229264161103862,51.9799626923486,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23693,Great Northern,True,12:20,12:19,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23703,Great Northern,True,12:20,12:21,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26163,Thameslink,True,12:20,12:25,True,Cambridge,Brighton,True,CALL,5,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25354,Thameslink,True,12:22,12:23,True,Horsham,Peterborough,True,CALL,1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23531,Great Northern,True,12:32,12:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24014,Great Northern,True,12:35,12:35,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24030,Great Northern,True,12:35,12:35,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25351,Thameslink,True,12:36,12:38,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26155,Thameslink,True,12:37,12:37,True,Brighton,Cambridge,True,CALL,0,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23533,Great Northern,True,12:43,12:44,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23699,Great Northern,True,12:50,12:50,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23710,Great Northern,True,12:50,12:49,True,Stevenage,Moorgate,True,CALL,-1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26168,Thameslink,True,12:51,12:52,True,Cambridge,Brighton,True,CALL,1,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25358,Thameslink,True,12:52,12:51,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23883,Great Northern,True,13:02,13:01,True,King's Cross,Letchworth Garden City,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,LET,-0.229264161103862,51.9799626923486
2025-02-11,W24020,Great Northern,True,13:05,13:05,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24036,Great Northern,True,13:05,13:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25355,Thameslink,True,13:06,13:06,True,Peterborough,Horsham,True,CALL,0,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26161,Thameslink,True,13:07,13:06,True,Brighton,Cambridge,True,CALL,-1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23922,Great Northern,True,13:13,13:14,True,Letchworth Garden City,King's Cross,True,CALL,1,LET,-0.229264161103862,51.9799626923486,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23705,Great Northern,True,13:20,13:19,True,Moorgate,Stevenage,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23715,Great Northern,True,13:20,13:20,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26173,Thameslink,True,13:21,13:23,True,Cambridge,Brighton,True,CALL,2,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25362,Thameslink,True,13:22,13:21,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23537,Great Northern,True,13:32,13:32,True,King's Cross,Cambridge,True,CALL,0,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24026,Great Northern,True,13:35,13:35,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24043,Great Northern,True,13:35,13:34,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25359,Thameslink,True,13:36,13:41,True,Peterborough,Horsham,True,CALL,5,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26165,Thameslink,True,13:37,13:42,True,Brighton,Cambridge,True,CALL,5,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23539,Great Northern,True,13:43,13:46,True,Cambridge,King's Cross,True,CALL,3,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23711,Great Northern,True,13:50,13:50,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23721,Great Northern,True,13:50,13:51,True,Stevenage,Moorgate,True,CALL,1,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26178,Thameslink,True,13:51,13:58,True,Cambridge,Brighton,True,CALL,7,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25366,Thameslink,True,13:52,13:51,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23541,Great Northern,True,14:02,14:01,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24032,Great Northern,True,14:05,14:04,True,Moorgate,Welwyn Garden City,True,CALL,-1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24048,Great Northern,True,14:05,14:05,True,Welwyn Garden City,Moorgate,True,CALL,0,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25363,Thameslink,True,14:06,14:10,True,Peterborough,Horsham,True,CALL,4,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26171,Thameslink,True,14:07,14:05,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23924,Great Northern,True,14:13,14:23,True,Letchworth Garden City,King's Cross,True,CALL,10,LET,-0.229264161103862,51.9799626923486,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23717,Great Northern,True,14:20,14:20,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23727,Great Northern,True,14:20,14:20,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26183,Thameslink,True,14:21,14:20,False,Finsbury Park,Brighton,True,STARTS,-1,FPK,-0.106284978884699,51.5643002449157,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25370,Thameslink,True,14:22,14:21,True,Horsham,Peterborough,True,CALL,-1,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23544,Great Northern,True,14:32,14:31,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24038,Great Northern,True,14:35,14:36,True,Moorgate,Welwyn Garden City,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24055,Great Northern,True,14:35,14:36,True,Welwyn Garden City,Moorgate,True,CALL,1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25367,Thameslink,True,14:36,14:38,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26175,Thameslink,True,14:37,14:36,True,Brighton,Cambridge,True,CALL,-1,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23546,Great Northern,True,14:43,14:44,True,Cambridge,King's Cross,True,CALL,1,CBG,0.137456461171047,52.1940653655991,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23723,Great Northern,True,14:50,14:50,True,Moorgate,Stevenage,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
2025-02-11,W23733,Great Northern,True,14:50,14:50,True,Stevenage,Moorgate,True,CALL,0,SVG,-0.20710946588827,51.9016861847805,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W26188,Thameslink,True,14:51,14:52,True,Cambridge,Brighton,True,CALL,1,CBG,0.137456461171047,52.1940653655991,BTN,-0.141280362604851,50.8290032740444
2025-02-11,W25374,Thameslink,True,14:52,14:50,True,Horsham,Peterborough,True,CALL,-2,HRH,-0.319269498076974,51.0660637772242,PBO,-0.249836976699539,52.5749740639353
2025-02-11,W23548,Great Northern,True,15:02,15:01,True,King's Cross,Cambridge,True,CALL,-1,KGX,-0.122925992140273,51.5308818372572,CBG,0.137456461171047,52.1940653655991
2025-02-11,W24044,Great Northern,True,15:05,15:05,True,Moorgate,Welwyn Garden City,True,CALL,0,MOG,-0.0889434111054453,51.5184898840489,WGC,-0.20407048939388,51.8010467291572
2025-02-11,W24060,Great Northern,True,15:05,15:04,True,Welwyn Garden City,Moorgate,True,CALL,-1,WGC,-0.20407048939388,51.8010467291572,MOG,-0.0889434111054453,51.5184898840489
2025-02-11,W25371,Thameslink,True,15:06,15:08,True,Peterborough,Horsham,True,CALL,2,PBO,-0.249836976699539,52.5749740639353,HRH,-0.319269498076974,51.0660637772242
2025-02-11,W26181,Thameslink,True,15:07,15:05,True,Brighton,Cambridge,True,CALL,-2,BTN,-0.141280362604851,50.8290032740444,CBG,0.137456461171047,52.1940653655991
2025-02-11,W23926,Great Northern,True,15:13,15:14,True,Letchworth Garden City,King's Cross,True,CALL,1,LET,-0.229264161103862,51.9799626923486,KGX,-0.122925992140273,51.5308818372572
2025-02-11,W23729,Great Northern,True,15:20,15:21,True,Moorgate,Stevenage,True,CALL,1,MOG,-0.0889434111054453,51.5184898840489,SVG,-0.20710946588827,51.9016861847805
